symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
0408.HK,Yip's Chemical Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2245511680, 'fmt': '2.246B', 'longFmt': '2,245,511,680'}",286220535,yip's
1608.HK,VPower Group International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2242402816, 'fmt': '2.242B', 'longFmt': '2,242,402,816'}",285824268,vpower
0951.HK,Chaowei Power Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2241383936, 'fmt': '2.241B', 'longFmt': '2,241,383,936'}",285694398,chaowei
1588.HK,Chanjet Information Technology Company Limited,EQUITY,HKD,hongkong,"{'raw': 2241318144, 'fmt': '2.241B', 'longFmt': '2,241,318,144'}",285686012,chanjet
0975.HK,Mongolian Mining Corporation,EQUITY,HKD,hongkong,"{'raw': 2247220992, 'fmt': '2.247B', 'longFmt': '2,247,220,992'}",286438409,"mongolian,mining"
3818.HK,"China Dongxiang (Group) Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 2207835136, 'fmt': '2.208B', 'longFmt': '2,207,835,136'}",281418155,dongxiang
0846.HK,Mingfa Group (International) Company Limited,EQUITY,HKD,hongkong,"{'raw': 2193642240, 'fmt': '2.194B', 'longFmt': '2,193,642,240'}",279609080,mingfa
1428.HK,Bright Smart Securities & Commodities Group Limited,EQUITY,HKD,hongkong,"{'raw': 2189516800, 'fmt': '2.19B', 'longFmt': '2,189,516,800'}",279083237,"bright,smart"
2722.HK,"Chongqing Machinery & Electric Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 2173937408, 'fmt': '2.174B', 'longFmt': '2,173,937,408'}",277097435,"chongqing,machinery"
1875.HK,TOT BIOPHARM International Company Limited,EQUITY,HKD,hongkong,"{'raw': 2165600768, 'fmt': '2.166B', 'longFmt': '2,165,600,768'}",276034819,biopharm
2886.HK,Binhai Investment Company Limited,EQUITY,HKD,hongkong,"{'raw': 2163232000, 'fmt': '2.163B', 'longFmt': '2,163,232,000'}",275732888,binhai
1593.HK,Chen Lin Education Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2160000000, 'fmt': '2.16B', 'longFmt': '2,160,000,000'}",275320926,"chen,lin"
1061.HK,Essex Bio-Technology Limited,EQUITY,HKD,hongkong,"{'raw': 2148566272, 'fmt': '2.149B', 'longFmt': '2,148,566,272'}",273863544,"essex,bio-technology"
0398.HK,Oriental Watch Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2144375296, 'fmt': '2.144B', 'longFmt': '2,144,375,296'}",273329348,"oriental,watch"
0230.HK,Minmetals Land Limited,EQUITY,HKD,hongkong,"{'raw': 2142022272, 'fmt': '2.142B', 'longFmt': '2,142,022,272'}",273029424,minmetals
0029.HK,Dynamic Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2136958848, 'fmt': '2.137B', 'longFmt': '2,136,958,848'}",272384023,"dynamic,holdings"
2798.HK,Perennial Energy Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2128000128, 'fmt': '2.128B', 'longFmt': '2,128,000,128'}",271242114,"perennial,energy"
6918.HK,Kidztech Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2130423936, 'fmt': '2.13B', 'longFmt': '2,130,423,936'}",271551061,kidztech
1970.HK,"IMAX China Holding, Inc.",EQUITY,HKD,hongkong,"{'raw': 2123259136, 'fmt': '2.123B', 'longFmt': '2,123,259,136'}",270637811,imax
3600.HK,Modern Dental Group Limited,EQUITY,HKD,hongkong,"{'raw': 2105270272, 'fmt': '2.105B', 'longFmt': '2,105,270,272'}",268344889,"modern,dental"
2207.HK,"Ronshine Service Holding Co., Ltd",EQUITY,HKD,hongkong,"{'raw': 2113712512, 'fmt': '2.114B', 'longFmt': '2,113,712,512'}",269420966,ronshine
1665.HK,Pentamaster International Limited,EQUITY,HKD,hongkong,"{'raw': 2112000000, 'fmt': '2.112B', 'longFmt': '2,112,000,000'}",269202683,pentamaster
0610.HK,Wai Kee Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2109709824, 'fmt': '2.11B', 'longFmt': '2,109,709,824'}",268910770,"wai,kee"
9960.HK,"Kindstar Globalgene Technology, Inc.",EQUITY,HKD,hongkong,"{'raw': 2107451648, 'fmt': '2.107B', 'longFmt': '2,107,451,648'}",268622935,kindstar
1373.HK,International Housewares Retail Company Limited,EQUITY,HKD,hongkong,"{'raw': 2104193024, 'fmt': '2.104B', 'longFmt': '2,104,193,024'}",268207580,"international,housewares"
0286.HK,Aidigong Maternal & Child Health Limited,EQUITY,HKD,hongkong,"{'raw': 2099659776, 'fmt': '2.1B', 'longFmt': '2,099,659,776'}",267629756,aidigong
0617.HK,Paliburg Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2095447936, 'fmt': '2.095B', 'longFmt': '2,095,447,936'}",267092901,paliburg
0305.HK,Wuling Motors Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3364123392, 'fmt': '3.364B', 'longFmt': '3,364,123,392'}",428802578,"wuling,motors"
0222.HK,Min Xin Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2090399616, 'fmt': '2.09B', 'longFmt': '2,090,399,616'}",266449425,"min,xin"
3300.HK,China Glass Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2086530688, 'fmt': '2.087B', 'longFmt': '2,086,530,688'}",265956278,"china,glass"
6978.HK,Immunotech Biopharm Ltd,EQUITY,HKD,hongkong,"{'raw': 2084065280, 'fmt': '2.084B', 'longFmt': '2,084,065,280'}",265642029,immunotech
2355.HK,Baoye Group Company Limited,EQUITY,HKD,hongkong,"{'raw': 2077637120, 'fmt': '2.078B', 'longFmt': '2,077,637,120'}",264822674,baoye
0900.HK,AEON Credit Service (Asia) Company Limited,EQUITY,HKD,hongkong,"{'raw': 2077079424, 'fmt': '2.077B', 'longFmt': '2,077,079,424'}",264751588,"aeon,credit"
2175.HK,China General Education Group Limited,EQUITY,HKD,hongkong,"{'raw': 2072619648, 'fmt': '2.073B', 'longFmt': '2,072,619,648'}",264183130,"china,general"
2181.HK,Mabpharm Limited,EQUITY,HKD,hongkong,"{'raw': 2062040064, 'fmt': '2.062B', 'longFmt': '2,062,040,064'}",262834620,mabpharm
0878.HK,Soundwill Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2039824640, 'fmt': '2.04B', 'longFmt': '2,039,824,640'}",260002967,soundwill
2801.HK,iShares Core MSCI China ETF,EQUITY,HKD,hongkong,"{'raw': 2030616064, 'fmt': '2.031B', 'longFmt': '2,030,616,064'}",258829211,"ishares,core"
1045.HK,APT Satellite Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2033013504, 'fmt': '2.033B', 'longFmt': '2,033,013,504'}",259134796,"apt,satellite"
2308.HK,EVOC Intelligent Technology Company Limited,EQUITY,HKD,hongkong,"{'raw': 2022349568, 'fmt': '2.022B', 'longFmt': '2,022,349,568'}",257775535,evoc
2237.HK,China Graphite Group Limited,EQUITY,HKD,hongkong,"{'raw': 2016000000, 'fmt': '2.016B', 'longFmt': '2,016,000,000'}",256966198,"china,graphite"
2361.HK,Sinohealth Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2010376320, 'fmt': '2.01B', 'longFmt': '2,010,376,320'}",256249384,sinohealth
6093.HK,Hevol Services Group Co. Limited,EQUITY,HKD,hongkong,"{'raw': 2004800000, 'fmt': '2.005B', 'longFmt': '2,004,800,000'}",255538608,hevol
2101.HK,Fulu Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2003882240, 'fmt': '2.004B', 'longFmt': '2,003,882,240'}",255421627,fulu
6858.HK,Honma Golf Limited,EQUITY,HKD,hongkong,"{'raw': 1998618496, 'fmt': '1.999B', 'longFmt': '1,998,618,496'}",254750692,honma
1713.HK,"Sichuan Energy Investment Development Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 1998309760, 'fmt': '1.998B', 'longFmt': '1,998,309,760'}",254711340,"sichuan,energy"
0266.HK,Tian Teck Land Limited,EQUITY,HKD,hongkong,"{'raw': 1974884992, 'fmt': '1.975B', 'longFmt': '1,974,884,992'}",251725539,"tian,teck"
9600.HK,Newlink Technology Inc.,EQUITY,HKD,hongkong,"{'raw': 1966284928, 'fmt': '1.966B', 'longFmt': '1,966,284,928'}",250629346,newlink
2198.HK,China Sanjiang Fine Chemicals Company Limited,EQUITY,HKD,hongkong,"{'raw': 1951600000, 'fmt': '1.952B', 'longFmt': '1,951,600,000'}",248757555,"china,sanjiang"
0321.HK,Texwinca Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1948196864, 'fmt': '1.948B', 'longFmt': '1,948,196,864'}",248323780,texwinca
0931.HK,China LNG Group Limited,EQUITY,HKD,hongkong,"{'raw': 1947111040, 'fmt': '1.947B', 'longFmt': '1,947,111,040'}",248185377,"china,lng"
0326.HK,China Star Entertainment Limited,EQUITY,HKD,hongkong,"{'raw': 1938963072, 'fmt': '1.939B', 'longFmt': '1,938,963,072'}",247146809,"china,star"
0603.HK,China Oil And Gas Group Limited,EQUITY,HKD,hongkong,"{'raw': 1931958400, 'fmt': '1.932B', 'longFmt': '1,931,958,400'}",246253970,"china,oil"
0147.HK,International Business Settlement Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1930314624, 'fmt': '1.93B', 'longFmt': '1,930,314,624'}",246044449,"international,business"
0186.HK,Nimble Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 1922280576, 'fmt': '1.922B', 'longFmt': '1,922,280,576'}",245020402,"nimble,holdings"
0438.HK,IRICO Group New Energy Company Limited,EQUITY,HKD,hongkong,"{'raw': 1893698176, 'fmt': '1.894B', 'longFmt': '1,893,698,176'}",241377192,irico
0622.HK,Oshidori International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2070632576, 'fmt': '2.071B', 'longFmt': '2,070,632,576'}",263929851,oshidori
2002.HK,China Sunshine Paper Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 1888516992, 'fmt': '1.889B', 'longFmt': '1,888,516,992'}",240716781,"china,sunshine"
0716.HK,Singamas Container Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1885197568, 'fmt': '1.885B', 'longFmt': '1,885,197,568'}",240293676,singamas
0159.HK,Brockman Mining Limited,EQUITY,HKD,hongkong,"{'raw': 1883886720, 'fmt': '1.884B', 'longFmt': '1,883,886,720'}",240126591,brockman
3681.HK,SinoMab BioScience Limited,EQUITY,HKD,hongkong,"{'raw': 1881668864, 'fmt': '1.882B', 'longFmt': '1,881,668,864'}",239843895,sinomab
0468.HK,Greatview Aseptic Packaging Company Limited,EQUITY,HKD,hongkong,"{'raw': 1857915648, 'fmt': '1.858B', 'longFmt': '1,857,915,648'}",236816230,greatview
1820.HK,Pacific Millennium Packaging Group Corporation,EQUITY,HKD,hongkong,"{'raw': 1860912128, 'fmt': '1.861B', 'longFmt': '1,860,912,128'}",237198171,"pacific,millennium"
2169.HK,Canggang Railway Limited,EQUITY,HKD,hongkong,"{'raw': 1860000000, 'fmt': '1.86B', 'longFmt': '1,860,000,000'}",237081908,canggang
0335.HK,Upbest Group Limited,EQUITY,HKD,hongkong,"{'raw': 1850800768, 'fmt': '1.851B', 'longFmt': '1,850,800,768'}",235909343,upbest
1977.HK,Analogue Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1848000128, 'fmt': '1.848B', 'longFmt': '1,848,000,128'}",235552364,"analogue,holdings"
1141.HK,CMBC Capital Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1842328960, 'fmt': '1.842B', 'longFmt': '1,842,328,960'}",234829498,cmbc
0367.HK,Chuang's Consortium International Limited,EQUITY,HKD,hongkong,"{'raw': 1823079552, 'fmt': '1.823B', 'longFmt': '1,823,079,552'}",232375903,chuang's
1321.HK,China New City Commercial Development Limited,EQUITY,HKD,hongkong,"{'raw': 1809693056, 'fmt': '1.81B', 'longFmt': '1,809,693,056'}",230669615,"china,new,city"
1469.HK,Get Nice Financial Group Limited,EQUITY,HKD,hongkong,"{'raw': 1800000128, 'fmt': '1.8B', 'longFmt': '1,800,000,128'}",229434121,"get,nice"
2112.HK,CAA Resources Limited,EQUITY,HKD,hongkong,"{'raw': 1800000128, 'fmt': '1.8B', 'longFmt': '1,800,000,128'}",229434121,"caa,resources"
1846.HK,EuroEyes International Eye Clinic Limited,EQUITY,HKD,hongkong,"{'raw': 1789498752, 'fmt': '1.789B', 'longFmt': '1,789,498,752'}",228095580,euroeyes
2348.HK,Dawnrays Pharmaceutical (Holdings) Limited,EQUITY,HKD,hongkong,"{'raw': 1783024640, 'fmt': '1.783B', 'longFmt': '1,783,024,640'}",227270368,dawnrays
2127.HK,Huisen Household International Group Limited,EQUITY,HKD,hongkong,"{'raw': 1780072192, 'fmt': '1.78B', 'longFmt': '1,780,072,192'}",226894039,huisen
6828.HK,Beijing Gas Blue Sky Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1779095552, 'fmt': '1.779B', 'longFmt': '1,779,095,552'}",226769553,"beijing,gas"
0160.HK,"Hon Kwok Land Investment Company, Limited",EQUITY,HKD,hongkong,"{'raw': 1772255360, 'fmt': '1.772B', 'longFmt': '1,772,255,360'}",225897679,"hon,kwok"
3798.HK,Homeland Interactive Technology Ltd.,EQUITY,HKD,hongkong,"{'raw': 1771091968, 'fmt': '1.771B', 'longFmt': '1,771,091,968'}",225749389,"homeland,interactive"
2779.HK,China Xinhua Education Group Limited,EQUITY,HKD,hongkong,"{'raw': 1769437952, 'fmt': '1.769B', 'longFmt': '1,769,437,952'}",225538563,"china,xinhua"
2698.HK,Weiqiao Textile Company Limited,EQUITY,HKD,hongkong,"{'raw': 1767697280, 'fmt': '1.768B', 'longFmt': '1,767,697,280'}",225316691,weiqiao
8299.HK,Grand T G Gold Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1766203264, 'fmt': '1.766B', 'longFmt': '1,766,203,264'}",225126258,"grand,t"
0825.HK,New World Department Store China Limited,EQUITY,HKD,hongkong,"{'raw': 1753595904, 'fmt': '1.754B', 'longFmt': '1,753,595,904'}",223519281,"new,world,department"
1727.HK,Hebei Construction Group Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 1743766144, 'fmt': '1.744B', 'longFmt': '1,743,766,144'}",222266347,"hebei,construction"
1126.HK,Dream International Limited,EQUITY,HKD,hongkong,"{'raw': 1726005760, 'fmt': '1.726B', 'longFmt': '1,726,005,760'}",220002548,"dream,international"
2008.HK,Phoenix Media Investment (Holdings) Limited,EQUITY,HKD,hongkong,"{'raw': 1722812672, 'fmt': '1.723B', 'longFmt': '1,722,812,672'}",219595546,"phoenix,media"
0511.HK,Television Broadcasts Limited,EQUITY,HKD,hongkong,"{'raw': 1721340032, 'fmt': '1.721B', 'longFmt': '1,721,340,032'}",219407839,"television,broadcasts"
2878.HK,Solomon Systech (International) Limited,EQUITY,HKD,hongkong,"{'raw': 1721101568, 'fmt': '1.721B', 'longFmt': '1,721,101,568'}",219377443,systech
3336.HK,Ju Teng International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1716014208, 'fmt': '1.716B', 'longFmt': '1,716,014,208'}",218728991,"ju,teng"
2205.HK,Kangqiao Service Group Limited,EQUITY,HKD,hongkong,"{'raw': 1708000000, 'fmt': '1.708B', 'longFmt': '1,708,000,000'}",217707473,kangqiao
1680.HK,Macau Legend Development Limited,EQUITY,HKD,hongkong,"{'raw': 1705327232, 'fmt': '1.705B', 'longFmt': '1,705,327,232'}",217366793,"macau,legend"
1981.HK,Cathay Media and Education Group Inc.,EQUITY,HKD,hongkong,"{'raw': 1704588160, 'fmt': '1.705B', 'longFmt': '1,704,588,160'}",217272588,"cathay,media"
0150.HK,Hypebeast Limited,EQUITY,HKD,hongkong,"{'raw': 1704512768, 'fmt': '1.705B', 'longFmt': '1,704,512,768'}",217262978,hypebeast
0052.HK,Fairwood Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1702326528, 'fmt': '1.702B', 'longFmt': '1,702,326,528'}",216984313,"fairwood,holdings"
3903.HK,"Hanhua Financial Holding Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 1702000000, 'fmt': '1.702B', 'longFmt': '1,702,000,000'}",216942692,hanhua
2369.HK,Coolpad Group Limited,EQUITY,HKD,hongkong,"{'raw': 1686686720, 'fmt': '1.687B', 'longFmt': '1,686,686,720'}",214990810,coolpad
6885.HK,Henan Jinma Energy Company Limited,EQUITY,HKD,hongkong,"{'raw': 1697284608, 'fmt': '1.697B', 'longFmt': '1,697,284,608'}",216341653,jinma
0882.HK,Tianjin Development Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1694976640, 'fmt': '1.695B', 'longFmt': '1,694,976,640'}",216047471,"tianjin,development"
2250.HK,Semk Holdings International Limited,EQUITY,HKD,hongkong,"{'raw': 1690000000, 'fmt': '1.69B', 'longFmt': '1,690,000,000'}",215413132,semk
2251.HK,"Beijing Airdoc Technology Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 1688158336, 'fmt': '1.688B', 'longFmt': '1,688,158,336'}",215178387,airdoc
0255.HK,Lung Kee (Bermuda) Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1686577664, 'fmt': '1.687B', 'longFmt': '1,686,577,664'}",214976909,"lung,kee"
1915.HK,Yangzhou Guangling District Taihe Rural Micro-finance Company Limited,EQUITY,HKD,hongkong,"{'raw': 1668000000, 'fmt': '1.668B', 'longFmt': '1,668,000,000'}",212608937,guangling
9936.HK,Ximei Resources Holding Limited,EQUITY,HKD,hongkong,"{'raw': 1666800000, 'fmt': '1.667B', 'longFmt': '1,666,800,000'}",212455981,ximei
2393.HK,Yestar Healthcare Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 1655428736, 'fmt': '1.655B', 'longFmt': '1,655,428,736'}",211006561,yestar
1697.HK,"Shandong International Trust Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 1770362880, 'fmt': '1.77B', 'longFmt': '1,770,362,880'}",225656457,"shandong,international"
2111.HK,Best Pacific International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1653297920, 'fmt': '1.653B', 'longFmt': '1,653,297,920'}",210734960,"best,pacific"
6933.HK,Sino-Entertainment Technology Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1648947072, 'fmt': '1.649B', 'longFmt': '1,648,947,072'}",210180386,sino-entertainment
0497.HK,CSI Properties Limited,EQUITY,HKD,hongkong,"{'raw': 1648933376, 'fmt': '1.649B', 'longFmt': '1,648,933,376'}",210178641,"csi,properties"
1855.HK,ZONBONG LANDSCAPE Environmental Limited,EQUITY,HKD,hongkong,"{'raw': 1647249920, 'fmt': '1.647B', 'longFmt': '1,647,249,920'}",209964062,zonbong
8075.HK,Media Asia Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1642470528, 'fmt': '1.642B', 'longFmt': '1,642,470,528'}",209354864,"media,asia"
6622.HK,Zhaoke Ophthalmology Limited,EQUITY,HKD,hongkong,"{'raw': 1636679936, 'fmt': '1.637B', 'longFmt': '1,636,679,936'}",208616776,zhaoke
3939.HK,Wanguo International Mining Group Limited,EQUITY,HKD,hongkong,"{'raw': 1614600064, 'fmt': '1.615B', 'longFmt': '1,614,600,064'}",205802400,wanguo
1115.HK,Tibet Water Resources Ltd.,EQUITY,HKD,hongkong,"{'raw': 1621476608, 'fmt': '1.621B', 'longFmt': '1,621,476,608'}",206678908,"tibet,water"
0547.HK,Digital Domain Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1601741184, 'fmt': '1.602B', 'longFmt': '1,601,741,184'}",204163364,"digital,domain"
6158.HK,Zhenro Properties Group Limited,EQUITY,HKD,hongkong,"{'raw': 1594232448, 'fmt': '1.594B', 'longFmt': '1,594,232,448'}",203206275,zhenro
6668.HK,E-Star Commercial Management Company Limited,EQUITY,HKD,hongkong,"{'raw': 1591262336, 'fmt': '1.591B', 'longFmt': '1,591,262,336'}",202827694,e-star
3788.HK,China Hanking Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1587600000, 'fmt': '1.588B', 'longFmt': '1,587,600,000'}",202360880,"china,hanking"
1525.HK,Shanghai Gench Education Group Limited,EQUITY,HKD,hongkong,"{'raw': 1576999936, 'fmt': '1.577B', 'longFmt': '1,576,999,936'}",201009760,gench
1481.HK,Smart Globe Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1570800000, 'fmt': '1.571B', 'longFmt': '1,570,800,000'}",200219495,"smart,globe"
0085.HK,China Electronics Huada Technology Company Limited,EQUITY,HKD,hongkong,"{'raw': 1562999808, 'fmt': '1.563B', 'longFmt': '1,562,999,808'}",199225257,huada
1085.HK,Hengxin Technology Ltd.,EQUITY,HKD,hongkong,"{'raw': 1552000000, 'fmt': '1.552B', 'longFmt': '1,552,000,000'}",197823184,hengxin
0018.HK,Oriental Enterprise Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1534668800, 'fmt': '1.535B', 'longFmt': '1,534,668,800'}",195614090,"oriental,enterprise"
3768.HK,"Kunming Dianchi Water Treatment Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 1533373952, 'fmt': '1.533B', 'longFmt': '1,533,373,952'}",195449044,dianchi
3838.HK,China Starch Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1528503040, 'fmt': '1.529B', 'longFmt': '1,528,503,040'}",194828181,"china,starch"
6998.HK,Genor Biopharma Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1527053312, 'fmt': '1.527B', 'longFmt': '1,527,053,312'}",194643394,genor
6913.HK,South China Vocational Education Group Company Limited,EQUITY,HKD,hongkong,"{'raw': 1520759936, 'fmt': '1.521B', 'longFmt': '1,520,759,936'}",193841219,"south,china,vocational"
0131.HK,Cheuk Nang (Holdings) Limited,EQUITY,HKD,hongkong,"{'raw': 1520737280, 'fmt': '1.521B', 'longFmt': '1,520,737,280'}",193838331,cheuk
2187.HK,Zhixin Group Holding Limited,EQUITY,HKD,hongkong,"{'raw': 1518439936, 'fmt': '1.518B', 'longFmt': '1,518,439,936'}",193545504,zhixin
0228.HK,China Energy Development Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1511349120, 'fmt': '1.511B', 'longFmt': '1,511,349,120'}",192641685,"china,energy,development"
2660.HK,Zengame Technology Holding Limited,EQUITY,HKD,hongkong,"{'raw': 1544066560, 'fmt': '1.544B', 'longFmt': '1,544,066,560'}",196811961,zengame
0340.HK,Tongguan Gold Group Limited,EQUITY,HKD,hongkong,"{'raw': 1492598784, 'fmt': '1.493B', 'longFmt': '1,492,598,784'}",190251703,tongguan
0863.HK,BC Technology Group Limited,EQUITY,HKD,hongkong,"{'raw': 1485705984, 'fmt': '1.486B', 'longFmt': '1,485,705,984'}",189373124,"bc,technology"
2283.HK,TK Group (Holdings) Limited,EQUITY,HKD,hongkong,"{'raw': 1483202816, 'fmt': '1.483B', 'longFmt': '1,483,202,816'}",189054061,"tk,group"
3329.HK,BOCOM International Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 1476570624, 'fmt': '1.477B', 'longFmt': '1,476,570,624'}",188208700,bocom
2633.HK,Jacobson Pharma Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 1475073536, 'fmt': '1.475B', 'longFmt': '1,475,073,536'}",188017876,"jacobson,pharma"
6928.HK,TOMO Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1466999936, 'fmt': '1.467B', 'longFmt': '1,466,999,936'}",186988787,"tomo,holdings"
2003.HK,VCREDIT Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1470932992, 'fmt': '1.471B', 'longFmt': '1,470,932,992'}",187490108,vcredit
0113.HK,Dickson Concepts (International) Limited,EQUITY,HKD,hongkong,"{'raw': 1470377216, 'fmt': '1.47B', 'longFmt': '1,470,377,216'}",187419267,"dickson,concepts"
1741.HK,Ri Ying Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1456000000, 'fmt': '1.456B', 'longFmt': '1,456,000,000'}",185586698,"ri,ying"
3688.HK,Top Spring International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1455111808, 'fmt': '1.455B', 'longFmt': '1,455,111,808'}",185473486,"top,spring"
1942.HK,MOG Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1455000064, 'fmt': '1.455B', 'longFmt': '1,455,000,064'}",185459243,"mog,holdings"
0827.HK,Ko Yo Chemical (Group) Limited,EQUITY,HKD,hongkong,"{'raw': 1452757632, 'fmt': '1.453B', 'longFmt': '1,452,757,632'}",185173415,"ko,yo"
0726.HK,DIT Group Limited,EQUITY,HKD,hongkong,"{'raw': 1458128000, 'fmt': '1.458B', 'longFmt': '1,458,128,000'}",185857940,"dit,group"
2768.HK,Jiayuan International Group Limited,EQUITY,HKD,hongkong,"{'raw': 1440579200, 'fmt': '1.441B', 'longFmt': '1,440,579,200'}",183621111,jiayuan
1366.HK,Jiangnan Group Limited,EQUITY,HKD,hongkong,"{'raw': 1437800576, 'fmt': '1.438B', 'longFmt': '1,437,800,576'}",183266938,"jiangnan,group"
1986.HK,"Tsaker New Energy Tech Co., Limited",EQUITY,HKD,hongkong,"{'raw': 1426781952, 'fmt': '1.427B', 'longFmt': '1,426,781,952'}",181862467,tsaker
8053.HK,Pizu Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1433528192, 'fmt': '1.434B', 'longFmt': '1,433,528,192'}",182722365,pizu
1782.HK,Vixtel Technologies Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1417320064, 'fmt': '1.417B', 'longFmt': '1,417,320,064'}",180656422,vixtel
8395.HK,Tree Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1409760000, 'fmt': '1.41B', 'longFmt': '1,409,760,000'}",179692791,"tree,holdings"
6628.HK,Transcenta Holding Limited,EQUITY,HKD,hongkong,"{'raw': 1407249152, 'fmt': '1.407B', 'longFmt': '1,407,249,152'}",179372750,transcenta
0166.HK,New Times Energy Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 1418229632, 'fmt': '1.418B', 'longFmt': '1,418,229,632'}",180772359,"new,times"
0431.HK,Greater China Financial Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1391879040, 'fmt': '1.392B', 'longFmt': '1,391,879,040'}",177413623,"greater,china,financial"
0226.HK,Lippo Limited,EQUITY,HKD,hongkong,"{'raw': 1385762688, 'fmt': '1.386B', 'longFmt': '1,385,762,688'}",176634012,lippo
1168.HK,Sinolink Worldwide Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1383158016, 'fmt': '1.383B', 'longFmt': '1,383,158,016'}",176302012,sinolink
1738.HK,Feishang Anthracite Resources Limited,EQUITY,HKD,hongkong,"{'raw': 1380550016, 'fmt': '1.381B', 'longFmt': '1,380,550,016'}",175969587,feishang
0031.HK,China Aerospace International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1372833792, 'fmt': '1.373B', 'longFmt': '1,372,833,792'}",174986051,"china,aerospace"
0124.HK,Guangdong Land Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1369232000, 'fmt': '1.369B', 'longFmt': '1,369,232,000'}",174526954,"guangdong,land"
1293.HK,Grand Baoxin Auto Group Limited,EQUITY,HKD,hongkong,"{'raw': 1362004736, 'fmt': '1.362B', 'longFmt': '1,362,004,736'}",173605743,baoxin
1943.HK,Silver Tide Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 1360000000, 'fmt': '1.36B', 'longFmt': '1,360,000,000'}",173350212,"silver,tide"
0672.HK,Zhong An Group Limited,EQUITY,HKD,hongkong,"{'raw': 1358230144, 'fmt': '1.358B', 'longFmt': '1,358,230,144'}",173124621,"zhong,an"
